starttime	seconds	ctime	dtime	ttime	wait
Sun Sep 03 19:52:58 2023	1693741978	0	63	63	60
Sun Sep 03 19:52:58 2023	1693741978	3	78	81	78
Sun Sep 03 19:52:58 2023	1693741978	3	81	84	80
Sun Sep 03 19:52:58 2023	1693741978	2	85	87	84
Sun Sep 03 19:52:58 2023	1693741978	3	85	87	84
Sun Sep 03 19:52:58 2023	1693741978	3	86	89	86
Sun Sep 03 19:52:58 2023	1693741978	2	87	90	87
Sun Sep 03 19:52:58 2023	1693741978	3	248	251	247
Sun Sep 03 19:52:58 2023	1693741978	3	249	252	249
Sun Sep 03 19:52:58 2023	1693741978	3	249	252	248
Sun Sep 03 19:52:58 2023	1693741978	3	263	266	262
Sun Sep 03 19:52:58 2023	1693741978	3	271	274	271
Sun Sep 03 19:52:58 2023	1693741978	3	271	274	270
Sun Sep 03 19:52:58 2023	1693741978	3	281	284	280
Sun Sep 03 19:52:58 2023	1693741978	3	281	285	281
Sun Sep 03 19:52:58 2023	1693741978	3	286	288	285
Sun Sep 03 19:52:58 2023	1693741978	3	288	291	287
Sun Sep 03 19:52:58 2023	1693741978	3	299	302	298
Sun Sep 03 19:52:58 2023	1693741978	3	311	315	311
Sun Sep 03 19:52:58 2023	1693741978	3	314	317	313
Sun Sep 03 19:52:58 2023	1693741978	3	314	317	314
Sun Sep 03 19:52:59 2023	1693741979	0	320	320	312
Sun Sep 03 19:52:58 2023	1693741978	3	318	321	318
Sun Sep 03 19:52:59 2023	1693741979	1	321	321	319
Sun Sep 03 19:52:58 2023	1693741978	3	320	323	319
Sun Sep 03 19:52:58 2023	1693741978	2	326	329	325
Sun Sep 03 19:52:58 2023	1693741978	3	328	331	328
Sun Sep 03 19:52:58 2023	1693741978	3	340	343	340
Sun Sep 03 19:52:58 2023	1693741978	3	341	344	341
Sun Sep 03 19:52:58 2023	1693741978	2	342	345	342
Sun Sep 03 19:52:59 2023	1693741979	0	350	351	350
Sun Sep 03 19:52:58 2023	1693741978	3	350	353	350
Sun Sep 03 19:52:58 2023	1693741978	3	351	354	346
Sun Sep 03 19:52:58 2023	1693741978	3	351	354	348
Sun Sep 03 19:52:59 2023	1693741979	0	358	358	355
Sun Sep 03 19:53:01 2023	1693741981	0	360	360	360
Sun Sep 03 19:52:59 2023	1693741979	0	361	361	361
Sun Sep 03 19:53:01 2023	1693741981	0	362	363	362
Sun Sep 03 19:52:58 2023	1693741978	3	360	363	360
Sun Sep 03 19:52:58 2023	1693741978	2	360	363	360
Sun Sep 03 19:52:58 2023	1693741978	2	367	370	367
Sun Sep 03 19:52:58 2023	1693741978	3	368	371	367
Sun Sep 03 19:52:58 2023	1693741978	3	378	381	377
Sun Sep 03 19:52:58 2023	1693741978	2	380	382	377
Sun Sep 03 19:52:59 2023	1693741979	0	383	384	383
Sun Sep 03 19:53:00 2023	1693741980	0	385	385	381
Sun Sep 03 19:53:06 2023	1693741986	0	385	385	384
Sun Sep 03 19:52:59 2023	1693741979	0	391	391	390
Sun Sep 03 19:52:58 2023	1693741978	3	392	396	388
Sun Sep 03 19:52:58 2023	1693741978	3	394	397	392
Sun Sep 03 19:52:58 2023	1693741978	2	396	398	384
Sun Sep 03 19:53:03 2023	1693741983	0	405	405	404
Sun Sep 03 19:52:58 2023	1693741978	3	403	406	385
Sun Sep 03 19:52:58 2023	1693741978	2	406	408	397
Sun Sep 03 19:52:58 2023	1693741978	2	407	409	396
Sun Sep 03 19:52:58 2023	1693741978	2	410	412	409
Sun Sep 03 19:53:08 2023	1693741988	0	415	415	414
Sun Sep 03 19:52:59 2023	1693741979	0	418	418	417
Sun Sep 03 19:53:01 2023	1693741981	0	418	418	418
Sun Sep 03 19:53:01 2023	1693741981	1	422	423	422
Sun Sep 03 19:53:06 2023	1693741986	0	424	424	423
Sun Sep 03 19:52:58 2023	1693741978	2	425	427	416
Sun Sep 03 19:53:00 2023	1693741980	1	430	431	429
Sun Sep 03 19:52:59 2023	1693741979	0	436	436	434
Sun Sep 03 19:53:06 2023	1693741986	0	437	437	436
Sun Sep 03 19:52:58 2023	1693741978	3	434	437	432
Sun Sep 03 19:53:00 2023	1693741980	1	436	437	435
Sun Sep 03 19:52:58 2023	1693741978	3	435	438	433
Sun Sep 03 19:52:59 2023	1693741979	1	439	439	425
Sun Sep 03 19:52:59 2023	1693741979	0	439	440	439
Sun Sep 03 19:53:00 2023	1693741980	0	440	440	439
Sun Sep 03 19:53:01 2023	1693741981	0	440	440	440
Sun Sep 03 19:52:58 2023	1693741978	3	438	441	436
Sun Sep 03 19:52:59 2023	1693741979	2	439	442	438
Sun Sep 03 19:52:59 2023	1693741979	1	440	442	439
Sun Sep 03 19:52:59 2023	1693741979	0	442	442	442
Sun Sep 03 19:53:00 2023	1693741980	0	442	443	442
Sun Sep 03 19:53:06 2023	1693741986	0	443	444	443
Sun Sep 03 19:53:00 2023	1693741980	1	442	444	442
Sun Sep 03 19:52:58 2023	1693741978	3	441	444	436
Sun Sep 03 19:52:59 2023	1693741979	1	444	444	443
Sun Sep 03 19:52:59 2023	1693741979	0	444	445	443
Sun Sep 03 19:53:00 2023	1693741980	0	448	449	448
Sun Sep 03 19:52:59 2023	1693741979	1	447	449	447
Sun Sep 03 19:53:06 2023	1693741986	0	450	450	446
Sun Sep 03 19:53:00 2023	1693741980	0	451	451	451
Sun Sep 03 19:53:03 2023	1693741983	1	450	451	450
Sun Sep 03 19:53:08 2023	1693741988	1	451	452	451
Sun Sep 03 19:53:00 2023	1693741980	0	452	452	451
Sun Sep 03 19:53:00 2023	1693741980	0	452	452	451
Sun Sep 03 19:53:03 2023	1693741983	0	452	452	452
Sun Sep 03 19:52:59 2023	1693741979	2	452	454	451
Sun Sep 03 19:53:03 2023	1693741983	0	454	454	453
Sun Sep 03 19:52:59 2023	1693741979	0	454	454	454
Sun Sep 03 19:53:00 2023	1693741980	0	455	455	455
Sun Sep 03 19:53:08 2023	1693741988	0	456	456	455
Sun Sep 03 19:53:00 2023	1693741980	0	457	457	455
Sun Sep 03 19:53:05 2023	1693741985	0	457	457	456
Sun Sep 03 19:53:00 2023	1693741980	0	457	457	456
Sun Sep 03 19:53:04 2023	1693741984	0	458	458	457
Sun Sep 03 19:53:09 2023	1693741989	0	458	459	450
Sun Sep 03 19:52:59 2023	1693741979	0	458	459	458
Sun Sep 03 19:53:04 2023	1693741984	0	459	460	459
Sun Sep 03 19:53:08 2023	1693741988	0	460	460	459
Sun Sep 03 19:52:59 2023	1693741979	7	454	461	452
Sun Sep 03 19:53:00 2023	1693741980	0	462	462	461
Sun Sep 03 19:52:58 2023	1693741978	3	459	462	457
Sun Sep 03 19:53:00 2023	1693741980	0	462	462	461
Sun Sep 03 19:52:58 2023	1693741978	2	460	462	443
Sun Sep 03 19:52:59 2023	1693741979	1	462	463	461
Sun Sep 03 19:53:02 2023	1693741982	0	462	463	462
Sun Sep 03 19:53:06 2023	1693741986	0	464	464	463
Sun Sep 03 19:53:07 2023	1693741987	0	464	464	463
Sun Sep 03 19:53:05 2023	1693741985	0	464	465	464
Sun Sep 03 19:53:07 2023	1693741987	0	465	465	464
Sun Sep 03 19:52:59 2023	1693741979	0	465	466	464
Sun Sep 03 19:53:05 2023	1693741985	0	467	467	466
Sun Sep 03 19:52:59 2023	1693741979	0	467	467	465
Sun Sep 03 19:53:01 2023	1693741981	1	466	467	465
Sun Sep 03 19:53:01 2023	1693741981	0	467	467	466
Sun Sep 03 19:52:59 2023	1693741979	0	468	468	468
Sun Sep 03 19:53:00 2023	1693741980	0	468	468	467
Sun Sep 03 19:53:03 2023	1693741983	0	469	469	468
Sun Sep 03 19:52:58 2023	1693741978	3	466	469	433
Sun Sep 03 19:52:58 2023	1693741978	3	466	469	438
Sun Sep 03 19:52:58 2023	1693741978	3	467	470	422
Sun Sep 03 19:53:02 2023	1693741982	0	470	470	469
Sun Sep 03 19:52:58 2023	1693741978	2	468	471	460
Sun Sep 03 19:52:58 2023	1693741978	2	469	471	459
Sun Sep 03 19:52:58 2023	1693741978	3	469	471	467
Sun Sep 03 19:52:58 2023	1693741978	2	469	472	468
Sun Sep 03 19:53:05 2023	1693741985	0	472	472	471
Sun Sep 03 19:53:05 2023	1693741985	0	472	473	472
Sun Sep 03 19:53:00 2023	1693741980	0	473	473	472
Sun Sep 03 19:53:05 2023	1693741985	0	473	474	473
Sun Sep 03 19:53:02 2023	1693741982	1	473	474	472
Sun Sep 03 19:53:02 2023	1693741982	0	474	474	472
Sun Sep 03 19:53:02 2023	1693741982	0	474	474	473
Sun Sep 03 19:52:58 2023	1693741978	3	472	475	471
Sun Sep 03 19:53:04 2023	1693741984	0	475	475	474
Sun Sep 03 19:53:04 2023	1693741984	0	475	475	474
Sun Sep 03 19:53:00 2023	1693741980	0	475	475	475
Sun Sep 03 19:53:00 2023	1693741980	0	475	476	474
Sun Sep 03 19:53:00 2023	1693741980	0	475	476	475
Sun Sep 03 19:53:08 2023	1693741988	0	476	476	475
Sun Sep 03 19:53:05 2023	1693741985	0	476	476	475
Sun Sep 03 19:53:04 2023	1693741984	0	476	476	475
Sun Sep 03 19:53:03 2023	1693741983	1	476	477	474
Sun Sep 03 19:53:05 2023	1693741985	0	477	477	477
Sun Sep 03 19:53:09 2023	1693741989	0	477	477	477
Sun Sep 03 19:53:01 2023	1693741981	0	477	477	476
Sun Sep 03 19:53:00 2023	1693741980	0	478	478	476
Sun Sep 03 19:53:08 2023	1693741988	0	478	479	478
Sun Sep 03 19:53:08 2023	1693741988	0	479	479	478
Sun Sep 03 19:53:03 2023	1693741983	0	479	479	478
Sun Sep 03 19:53:05 2023	1693741985	1	478	479	477
Sun Sep 03 19:53:05 2023	1693741985	0	479	479	479
Sun Sep 03 19:53:00 2023	1693741980	0	479	480	478
Sun Sep 03 19:53:00 2023	1693741980	0	479	480	479
Sun Sep 03 19:53:05 2023	1693741985	0	480	480	479
Sun Sep 03 19:53:01 2023	1693741981	0	480	480	479
Sun Sep 03 19:53:04 2023	1693741984	0	480	480	479
Sun Sep 03 19:53:00 2023	1693741980	0	480	480	480
Sun Sep 03 19:53:00 2023	1693741980	0	480	481	478
Sun Sep 03 19:52:59 2023	1693741979	0	481	481	480
Sun Sep 03 19:53:05 2023	1693741985	1	481	481	480
Sun Sep 03 19:52:59 2023	1693741979	0	481	481	481
Sun Sep 03 19:53:09 2023	1693741989	0	481	482	475
Sun Sep 03 19:53:06 2023	1693741986	0	481	482	481
Sun Sep 03 19:53:07 2023	1693741987	0	482	482	481
Sun Sep 03 19:52:59 2023	1693741979	0	482	482	481
Sun Sep 03 19:52:59 2023	1693741979	0	482	483	482
Sun Sep 03 19:53:01 2023	1693741981	1	482	483	481
Sun Sep 03 19:53:08 2023	1693741988	0	483	483	483
Sun Sep 03 19:53:05 2023	1693741985	0	483	484	483
Sun Sep 03 19:53:01 2023	1693741981	0	484	484	483
Sun Sep 03 19:53:05 2023	1693741985	0	484	484	484
Sun Sep 03 19:52:59 2023	1693741979	0	484	485	483
Sun Sep 03 19:53:09 2023	1693741989	0	485	485	484
Sun Sep 03 19:53:09 2023	1693741989	0	485	485	484
Sun Sep 03 19:53:00 2023	1693741980	0	485	485	484
Sun Sep 03 19:53:05 2023	1693741985	0	486	486	485
Sun Sep 03 19:53:01 2023	1693741981	0	485	486	481
Sun Sep 03 19:53:05 2023	1693741985	4	482	486	482
Sun Sep 03 19:52:59 2023	1693741979	0	486	486	486
Sun Sep 03 19:53:03 2023	1693741983	0	486	486	485
Sun Sep 03 19:53:00 2023	1693741980	0	486	487	486
Sun Sep 03 19:53:08 2023	1693741988	0	486	487	486
Sun Sep 03 19:53:04 2023	1693741984	0	487	487	485
Sun Sep 03 19:53:01 2023	1693741981	0	487	487	486
Sun Sep 03 19:53:09 2023	1693741989	0	487	487	486
Sun Sep 03 19:53:04 2023	1693741984	0	487	487	486
Sun Sep 03 19:53:09 2023	1693741989	0	487	487	487
Sun Sep 03 19:52:59 2023	1693741979	0	487	487	487
Sun Sep 03 19:52:58 2023	1693741978	3	484	488	484
Sun Sep 03 19:53:00 2023	1693741980	0	487	488	487
Sun Sep 03 19:52:59 2023	1693741979	0	488	488	486
Sun Sep 03 19:53:09 2023	1693741989	0	488	488	472
Sun Sep 03 19:53:03 2023	1693741983	0	488	488	487
Sun Sep 03 19:53:09 2023	1693741989	0	489	489	487
Sun Sep 03 19:53:01 2023	1693741981	0	488	489	488
Sun Sep 03 19:53:06 2023	1693741986	0	489	489	483
Sun Sep 03 19:53:05 2023	1693741985	0	489	489	488
Sun Sep 03 19:53:00 2023	1693741980	0	490	490	489
Sun Sep 03 19:52:59 2023	1693741979	0	490	490	490
Sun Sep 03 19:52:59 2023	1693741979	1	490	490	489
Sun Sep 03 19:53:00 2023	1693741980	0	490	491	478
Sun Sep 03 19:53:07 2023	1693741987	0	491	491	490
Sun Sep 03 19:53:03 2023	1693741983	0	491	491	490
Sun Sep 03 19:53:02 2023	1693741982	0	491	491	490
Sun Sep 03 19:53:09 2023	1693741989	0	491	491	491
Sun Sep 03 19:52:59 2023	1693741979	0	491	492	491
Sun Sep 03 19:53:06 2023	1693741986	0	491	492	490
Sun Sep 03 19:53:02 2023	1693741982	1	491	492	490
Sun Sep 03 19:53:05 2023	1693741985	0	492	492	491
Sun Sep 03 19:53:04 2023	1693741984	0	492	492	492
Sun Sep 03 19:53:09 2023	1693741989	0	492	492	469
Sun Sep 03 19:53:02 2023	1693741982	2	491	492	490
Sun Sep 03 19:53:02 2023	1693741982	0	492	493	492
Sun Sep 03 19:52:59 2023	1693741979	0	493	493	492
Sun Sep 03 19:53:01 2023	1693741981	0	493	493	492
Sun Sep 03 19:53:00 2023	1693741980	0	493	494	493
Sun Sep 03 19:53:01 2023	1693741981	1	493	494	492
Sun Sep 03 19:53:00 2023	1693741980	0	494	494	493
Sun Sep 03 19:52:59 2023	1693741979	1	494	494	493
Sun Sep 03 19:53:09 2023	1693741989	0	494	495	494
Sun Sep 03 19:53:05 2023	1693741985	0	495	495	494
Sun Sep 03 19:53:00 2023	1693741980	3	492	495	491
Sun Sep 03 19:53:01 2023	1693741981	0	495	495	494
Sun Sep 03 19:53:04 2023	1693741984	0	495	496	495
Sun Sep 03 19:53:05 2023	1693741985	1	495	496	495
Sun Sep 03 19:53:05 2023	1693741985	1	495	496	494
Sun Sep 03 19:53:01 2023	1693741981	1	495	496	495
Sun Sep 03 19:53:07 2023	1693741987	0	496	496	495
Sun Sep 03 19:53:06 2023	1693741986	0	496	496	493
Sun Sep 03 19:53:00 2023	1693741980	0	496	496	495
Sun Sep 03 19:53:00 2023	1693741980	0	496	496	495
Sun Sep 03 19:53:04 2023	1693741984	0	496	496	496
Sun Sep 03 19:52:59 2023	1693741979	2	494	496	493
Sun Sep 03 19:52:58 2023	1693741978	3	493	497	492
Sun Sep 03 19:53:05 2023	1693741985	0	496	497	496
Sun Sep 03 19:53:03 2023	1693741983	0	497	497	496
Sun Sep 03 19:53:08 2023	1693741988	0	497	497	496
Sun Sep 03 19:53:06 2023	1693741986	0	497	497	490
Sun Sep 03 19:53:09 2023	1693741989	0	497	497	495
Sun Sep 03 19:53:06 2023	1693741986	1	496	497	496
Sun Sep 03 19:53:08 2023	1693741988	0	497	497	497
Sun Sep 03 19:53:09 2023	1693741989	0	497	498	497
Sun Sep 03 19:53:00 2023	1693741980	0	498	498	497
Sun Sep 03 19:53:05 2023	1693741985	0	498	498	497
Sun Sep 03 19:53:06 2023	1693741986	0	498	498	498
Sun Sep 03 19:53:05 2023	1693741985	0	498	498	498
Sun Sep 03 19:53:03 2023	1693741983	0	498	499	490
Sun Sep 03 19:53:00 2023	1693741980	0	499	499	498
Sun Sep 03 19:53:05 2023	1693741985	0	499	499	498
Sun Sep 03 19:52:58 2023	1693741978	3	496	499	492
Sun Sep 03 19:53:03 2023	1693741983	0	499	499	499
Sun Sep 03 19:53:03 2023	1693741983	0	499	499	499
Sun Sep 03 19:53:05 2023	1693741985	1	499	500	499
Sun Sep 03 19:53:04 2023	1693741984	0	500	500	499
Sun Sep 03 19:53:03 2023	1693741983	0	500	500	499
Sun Sep 03 19:53:00 2023	1693741980	0	500	500	498
Sun Sep 03 19:52:59 2023	1693741979	4	496	500	496
Sun Sep 03 19:53:00 2023	1693741980	0	500	500	500
Sun Sep 03 19:53:09 2023	1693741989	0	500	500	499
Sun Sep 03 19:52:59 2023	1693741979	1	500	501	497
Sun Sep 03 19:53:03 2023	1693741983	0	501	501	500
Sun Sep 03 19:53:05 2023	1693741985	0	501	501	500
Sun Sep 03 19:52:59 2023	1693741979	0	501	501	500
Sun Sep 03 19:53:00 2023	1693741980	0	501	501	501
Sun Sep 03 19:53:00 2023	1693741980	0	501	501	501
Sun Sep 03 19:53:08 2023	1693741988	0	501	501	501
Sun Sep 03 19:52:58 2023	1693741978	2	499	502	468
Sun Sep 03 19:53:09 2023	1693741989	0	502	502	501
Sun Sep 03 19:53:08 2023	1693741988	0	502	502	501
Sun Sep 03 19:53:08 2023	1693741988	2	500	502	500
Sun Sep 03 19:52:59 2023	1693741979	0	502	502	501
Sun Sep 03 19:53:03 2023	1693741983	0	502	502	501
Sun Sep 03 19:53:05 2023	1693741985	1	501	502	501
Sun Sep 03 19:53:04 2023	1693741984	0	502	502	502
Sun Sep 03 19:52:59 2023	1693741979	0	502	503	491
Sun Sep 03 19:53:06 2023	1693741986	0	503	503	502
Sun Sep 03 19:53:02 2023	1693741982	0	503	503	502
Sun Sep 03 19:53:05 2023	1693741985	0	502	503	502
Sun Sep 03 19:53:02 2023	1693741982	0	503	503	502
Sun Sep 03 19:52:59 2023	1693741979	0	503	503	502
Sun Sep 03 19:53:01 2023	1693741981	0	503	503	503
Sun Sep 03 19:53:05 2023	1693741985	0	503	503	503
Sun Sep 03 19:53:04 2023	1693741984	0	503	504	503
Sun Sep 03 19:53:04 2023	1693741984	0	504	504	502
Sun Sep 03 19:53:09 2023	1693741989	0	504	504	503
Sun Sep 03 19:52:59 2023	1693741979	0	504	504	504
Sun Sep 03 19:53:03 2023	1693741983	0	504	504	503
Sun Sep 03 19:53:07 2023	1693741987	0	504	504	504
Sun Sep 03 19:53:06 2023	1693741986	0	504	504	504
Sun Sep 03 19:53:09 2023	1693741989	0	504	505	504
Sun Sep 03 19:53:04 2023	1693741984	0	504	505	503
Sun Sep 03 19:53:05 2023	1693741985	0	504	505	504
Sun Sep 03 19:53:05 2023	1693741985	0	505	505	504
Sun Sep 03 19:53:02 2023	1693741982	0	505	505	504
Sun Sep 03 19:53:08 2023	1693741988	0	505	505	505
Sun Sep 03 19:53:04 2023	1693741984	1	505	505	504
Sun Sep 03 19:53:09 2023	1693741989	0	506	506	503
Sun Sep 03 19:53:09 2023	1693741989	1	505	506	503
Sun Sep 03 19:53:05 2023	1693741985	0	505	506	505
Sun Sep 03 19:53:06 2023	1693741986	0	506	506	505
Sun Sep 03 19:53:05 2023	1693741985	1	506	506	505
Sun Sep 03 19:53:06 2023	1693741986	0	506	506	505
Sun Sep 03 19:53:09 2023	1693741989	0	506	506	504
Sun Sep 03 19:53:04 2023	1693741984	0	507	507	506
Sun Sep 03 19:53:01 2023	1693741981	2	505	507	505
Sun Sep 03 19:53:03 2023	1693741983	0	507	507	506
Sun Sep 03 19:53:08 2023	1693741988	0	507	507	507
Sun Sep 03 19:53:05 2023	1693741985	0	507	507	506
Sun Sep 03 19:52:58 2023	1693741978	2	505	507	500
Sun Sep 03 19:53:05 2023	1693741985	0	507	508	507
Sun Sep 03 19:53:04 2023	1693741984	0	508	508	507
Sun Sep 03 19:53:00 2023	1693741980	0	507	508	507
Sun Sep 03 19:53:09 2023	1693741989	0	508	508	507
Sun Sep 03 19:53:08 2023	1693741988	0	508	508	507
Sun Sep 03 19:52:58 2023	1693741978	3	505	508	497
Sun Sep 03 19:53:05 2023	1693741985	0	509	509	508
Sun Sep 03 19:53:03 2023	1693741983	0	509	509	507
Sun Sep 03 19:53:06 2023	1693741986	0	509	509	508
Sun Sep 03 19:53:09 2023	1693741989	0	509	509	508
Sun Sep 03 19:53:00 2023	1693741980	0	509	509	509
Sun Sep 03 19:53:05 2023	1693741985	0	509	509	508
Sun Sep 03 19:53:00 2023	1693741980	0	509	509	507
Sun Sep 03 19:53:05 2023	1693741985	0	509	510	508
Sun Sep 03 19:52:58 2023	1693741978	3	506	510	506
Sun Sep 03 19:52:58 2023	1693741978	3	507	510	504
Sun Sep 03 19:53:05 2023	1693741985	0	510	510	509
Sun Sep 03 19:53:06 2023	1693741986	0	510	510	509
Sun Sep 03 19:53:04 2023	1693741984	0	510	510	509
Sun Sep 03 19:52:58 2023	1693741978	2	508	510	505
Sun Sep 03 19:52:58 2023	1693741978	2	508	510	505
Sun Sep 03 19:53:00 2023	1693741980	0	510	510	506
Sun Sep 03 19:53:01 2023	1693741981	0	510	510	510
Sun Sep 03 19:53:03 2023	1693741983	1	509	510	508
Sun Sep 03 19:53:09 2023	1693741989	0	510	510	509
Sun Sep 03 19:53:00 2023	1693741980	0	510	511	510
Sun Sep 03 19:53:05 2023	1693741985	0	511	511	510
Sun Sep 03 19:53:08 2023	1693741988	0	511	511	510
Sun Sep 03 19:53:08 2023	1693741988	0	511	511	510
Sun Sep 03 19:53:03 2023	1693741983	2	509	511	508
Sun Sep 03 19:53:08 2023	1693741988	0	511	511	510
Sun Sep 03 19:53:00 2023	1693741980	0	511	511	510
Sun Sep 03 19:53:01 2023	1693741981	0	511	511	511
Sun Sep 03 19:53:00 2023	1693741980	4	508	511	507
Sun Sep 03 19:53:00 2023	1693741980	0	511	512	511
Sun Sep 03 19:53:00 2023	1693741980	0	511	512	510
Sun Sep 03 19:53:09 2023	1693741989	0	512	512	511
Sun Sep 03 19:53:02 2023	1693741982	0	512	512	511
Sun Sep 03 19:53:01 2023	1693741981	0	512	512	511
Sun Sep 03 19:53:05 2023	1693741985	0	512	512	511
Sun Sep 03 19:53:04 2023	1693741984	0	512	512	511
Sun Sep 03 19:52:59 2023	1693741979	0	512	512	511
Sun Sep 03 19:53:05 2023	1693741985	0	512	512	511
Sun Sep 03 19:53:09 2023	1693741989	0	512	512	512
Sun Sep 03 19:53:01 2023	1693741981	0	512	512	511
Sun Sep 03 19:53:05 2023	1693741985	0	512	512	512
Sun Sep 03 19:53:01 2023	1693741981	0	512	512	511
Sun Sep 03 19:53:04 2023	1693741984	0	512	512	511
Sun Sep 03 19:53:05 2023	1693741985	1	511	512	511
Sun Sep 03 19:53:05 2023	1693741985	0	512	512	512
Sun Sep 03 19:53:00 2023	1693741980	0	512	512	512
Sun Sep 03 19:53:01 2023	1693741981	0	512	513	512
Sun Sep 03 19:53:05 2023	1693741985	0	512	513	511
Sun Sep 03 19:53:09 2023	1693741989	2	511	513	502
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	512
Sun Sep 03 19:53:03 2023	1693741983	0	513	513	512
Sun Sep 03 19:53:04 2023	1693741984	0	513	513	511
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	512
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	512
Sun Sep 03 19:53:04 2023	1693741984	0	513	513	513
Sun Sep 03 19:53:05 2023	1693741985	1	512	513	512
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	512
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	513
Sun Sep 03 19:53:05 2023	1693741985	0	513	513	513
Sun Sep 03 19:53:03 2023	1693741983	0	513	514	513
Sun Sep 03 19:53:05 2023	1693741985	0	514	514	513
Sun Sep 03 19:53:08 2023	1693741988	0	514	514	513
Sun Sep 03 19:53:05 2023	1693741985	0	514	514	513
Sun Sep 03 19:53:01 2023	1693741981	1	513	514	512
Sun Sep 03 19:53:05 2023	1693741985	0	514	514	514
Sun Sep 03 19:53:08 2023	1693741988	0	514	514	514
Sun Sep 03 19:53:08 2023	1693741988	0	514	514	513
Sun Sep 03 19:53:04 2023	1693741984	0	514	514	514
Sun Sep 03 19:53:07 2023	1693741987	0	514	514	514
Sun Sep 03 19:53:05 2023	1693741985	0	514	514	514
Sun Sep 03 19:52:59 2023	1693741979	0	514	514	514
Sun Sep 03 19:53:05 2023	1693741985	0	514	514	514
Sun Sep 03 19:53:00 2023	1693741980	0	514	514	514
Sun Sep 03 19:53:08 2023	1693741988	0	514	515	513
Sun Sep 03 19:53:05 2023	1693741985	0	514	515	514
Sun Sep 03 19:53:05 2023	1693741985	0	514	515	514
Sun Sep 03 19:53:03 2023	1693741983	1	514	515	513
Sun Sep 03 19:53:08 2023	1693741988	0	515	515	514
Sun Sep 03 19:53:06 2023	1693741986	0	515	515	513
Sun Sep 03 19:52:59 2023	1693741979	0	515	515	514
Sun Sep 03 19:53:01 2023	1693741981	0	515	515	514
Sun Sep 03 19:53:00 2023	1693741980	0	515	515	515
Sun Sep 03 19:53:04 2023	1693741984	4	512	515	511
Sun Sep 03 19:53:03 2023	1693741983	0	515	516	515
Sun Sep 03 19:53:09 2023	1693741989	0	516	516	515
Sun Sep 03 19:53:05 2023	1693741985	0	516	516	515
Sun Sep 03 19:53:05 2023	1693741985	0	516	516	515
Sun Sep 03 19:53:05 2023	1693741985	0	516	516	515
Sun Sep 03 19:52:59 2023	1693741979	0	516	516	515
Sun Sep 03 19:53:01 2023	1693741981	0	516	516	515
Sun Sep 03 19:53:00 2023	1693741980	3	514	516	513
Sun Sep 03 19:53:04 2023	1693741984	0	516	516	516
Sun Sep 03 19:53:06 2023	1693741986	0	516	516	515
Sun Sep 03 19:53:00 2023	1693741980	0	516	516	515
Sun Sep 03 19:53:00 2023	1693741980	0	516	516	515
Sun Sep 03 19:53:03 2023	1693741983	0	516	517	516
Sun Sep 03 19:53:03 2023	1693741983	0	517	517	510
Sun Sep 03 19:52:58 2023	1693741978	2	514	517	407
Sun Sep 03 19:53:00 2023	1693741980	1	516	517	515
Sun Sep 03 19:52:59 2023	1693741979	1	516	517	510
Sun Sep 03 19:53:09 2023	1693741989	0	517	517	516
Sun Sep 03 19:53:00 2023	1693741980	0	517	517	516
Sun Sep 03 19:53:03 2023	1693741983	0	517	517	516
Sun Sep 03 19:53:00 2023	1693741980	0	517	517	517
Sun Sep 03 19:53:01 2023	1693741981	0	517	517	516
Sun Sep 03 19:53:01 2023	1693741981	0	517	517	517
Sun Sep 03 19:53:01 2023	1693741981	0	517	517	516
Sun Sep 03 19:52:59 2023	1693741979	0	517	517	517
Sun Sep 03 19:53:06 2023	1693741986	0	517	518	517
Sun Sep 03 19:53:05 2023	1693741985	0	517	518	517
Sun Sep 03 19:53:04 2023	1693741984	0	518	518	517
Sun Sep 03 19:53:01 2023	1693741981	0	517	518	517
Sun Sep 03 19:53:09 2023	1693741989	0	518	518	517
Sun Sep 03 19:52:59 2023	1693741979	0	518	518	504
Sun Sep 03 19:53:07 2023	1693741987	0	518	518	517
Sun Sep 03 19:53:06 2023	1693741986	0	518	518	514
Sun Sep 03 19:53:00 2023	1693741980	0	518	518	517
Sun Sep 03 19:53:05 2023	1693741985	0	518	518	518
Sun Sep 03 19:53:07 2023	1693741987	0	518	518	518
Sun Sep 03 19:53:06 2023	1693741986	0	518	518	518
Sun Sep 03 19:53:03 2023	1693741983	0	518	518	517
Sun Sep 03 19:53:03 2023	1693741983	0	518	519	518
Sun Sep 03 19:53:05 2023	1693741985	0	518	519	518
Sun Sep 03 19:53:07 2023	1693741987	0	519	519	518
Sun Sep 03 19:53:09 2023	1693741989	0	519	519	518
Sun Sep 03 19:53:05 2023	1693741985	1	518	519	517
Sun Sep 03 19:53:05 2023	1693741985	0	519	519	518
Sun Sep 03 19:53:00 2023	1693741980	0	519	519	518
Sun Sep 03 19:53:07 2023	1693741987	0	519	519	518
Sun Sep 03 19:53:00 2023	1693741980	0	519	519	518
